,stance1_successrate,stance2_successrate,stance3_successrate,stance4_successrate,stance5_successrate,stance6_successrate,stance7_successrate,stance8_successrate,stance9_successrate,stance10_successrate,stance11_successrate,stance12_successrate,stance13_successrate,stance14_successrate,stance1_steps,stance2_steps,stance3_steps,stance4_steps,stance5_steps,stance6_steps,stance7_steps,stance8_steps,stance9_steps,stance10_steps,stance11_steps,stance12_steps,stance13_steps,stance14_steps,stance1_rewards,stance2_rewards,stance3_rewards,stance4_rewards,stance5_rewards,stance6_rewards,stance7_rewards,stance8_rewards,stance9_rewards,stance10_rewards,stance11_rewards,stance12_rewards,stance13_rewards,stance14_rewards
337,1,1,1,1,1,1,1,1,0,0,0,0,0,0,56,396,41,107,51,438,495,76,0,0,0,0,0,0,-21.225274526737746,-103.0230532775101,-22.297866880406723,-52.18466353652746,-26.130208404414372,-133.71056390165896,-296.3430185685521,-48.30020441539117,0.0,0.0,0.0,0.0,0.0,0.0
338,1,1,1,1,1,1,1,0,0,0,0,0,0,0,67,434,44,101,165,79,348,0,0,0,0,0,0,0,-22.331413133243434,-149.57562228398223,-26.94922438028585,-53.61047182392835,-70.12773411239897,-32.31535079626401,-177.6187448664469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,1,1,1,1,1,0,0,0,0,0,0,0,0,0,54,133,50,114,204,0,0,0,0,0,0,0,0,0,-22.116620618114617,-57.91429357432264,-28.796892521666653,-60.449660309706445,-109.96528528541619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,1,1,1,1,1,1,1,1,0,0,0,0,0,0,54,344,34,114,134,85,272,158,0,0,0,0,0,0,-22.795603071091154,-104.88560151019372,-18.27255656476493,-60.7798391872339,-64.03711172682165,-39.68057594765438,-186.3717263816885,-74.37847515615158,0.0,0.0,0.0,0.0,0.0,0.0
341,1,1,1,1,1,0,0,0,0,0,0,0,0,0,53,343,35,98,48,0,0,0,0,0,0,0,0,0,-21.53699928803186,-107.4979065799546,-15.856867649676067,-46.2515804085701,-23.581519688065427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,152,69,95,41,300,326,71,560,414,55,127,378,114,-20.69448864505499,-66.99354126752782,-38.55523016729663,-55.26075385807479,-23.58368663836592,-120.08612212867106,-182.44890777681135,-45.91626654818194,-316.9717340583723,-202.357849257077,-50.29612457211428,-61.94369556791533,-292.660394956014,-49.471476423467266
343,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,214,0,0,0,0,0,0,0,0,0,0,0,0,-21.176707879733506,-72.09715950629258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,1,1,1,1,1,0,0,0,0,0,0,0,0,0,57,192,40,104,63,0,0,0,0,0,0,0,0,0,-23.424275264946473,-88.34779314875539,-18.201136449391253,-56.055198077182794,-35.4880091597951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,221,63,122,31,274,176,175,167,328,49,193,241,160,-21.373052775597102,-92.3154484042925,-41.38095138685868,-66.25642312318334,-15.633425807198643,-124.78663242400506,-99.64405005635207,-85.08464450207045,-112.06547993646227,-134.4112765539628,-31.984145114668504,-81.12865132846251,-126.31334777037361,-74.84174593497215
346,1,1,1,1,1,1,1,1,1,1,1,1,0,0,57,150,62,98,49,84,267,77,460,289,415,195,0,0,-22.73738957192458,-63.835024227948516,-40.72642019617877,-55.68460663885627,-26.842615247370006,-50.3383954541954,-158.22904688537014,-46.78538204204324,-231.04887426016833,-88.26071827623417,-173.34432457263816,-92.69265922196139,0.0,0.0
347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,151,324,88,52,104,242,74,254,218,113,133,201,172,-20.012254055029448,-58.59779713515861,-150.74974095323725,-52.612262143867426,-28.61218693485659,-55.77427448737401,-123.78570808009334,-47.665824985640654,-162.53648823832276,-108.58426045441266,-69.3646449031861,-63.92733711120056,-171.74853592389846,-74.68814999374996
348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.506756535713777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,1,1,1,1,1,0,0,0,0,0,0,0,0,0,48,335,40,109,47,0,0,0,0,0,0,0,0,0,-20.73731374021882,-113.69390299217366,-23.15651287642784,-59.768223925673574,-25.137354135397693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,366,43,116,288,111,336,229,366,356,190,150,683,403,-22.417047971486916,-104.4753335343612,-23.97958016059371,-61.89397871448306,-141.7959451002517,-35.438000494710614,-191.23540993961788,-100.41249035789419,-202.5574662155112,-201.70232072950856,-91.99205011287901,-80.59051911766873,-397.9995316309222,-175.41866372918412
351,1,1,1,1,1,1,1,1,1,1,1,1,0,0,51,263,45,110,41,584,89,79,101,289,315,203,0,0,-20.795920797084346,-80.45370038062238,-23.838902696019552,-54.650299543149636,-21.491950117270864,-211.1718057035832,-101.39231556810212,-48.16410551756241,-65.92570679330039,-132.76141215467786,-144.36470835670076,-91.0458810624592,0.0,0.0
352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.445297925674318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,202,0,0,0,0,0,0,0,0,0,0,0,0,-22.34326801129574,-82.77446338524284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,1,1,1,1,1,1,1,1,1,1,1,1,0,0,49,161,37,98,232,571,114,297,588,256,271,225,0,0,-21.935748000945807,-59.041057969806474,-18.645517126547617,-57.334854961586586,-98.91226307886046,-223.43870609521176,-89.04952357650865,-162.67365471992346,-361.3021218004347,-101.31933408856862,-130.65814017868104,-114.58471688048958,0.0,0.0
355,1,1,1,1,1,1,1,1,0,0,0,0,0,0,52,408,49,96,50,266,375,78,0,0,0,0,0,0,-20.902341858824453,-124.02276958855333,-31.28104163182038,-53.29521514508956,-27.207661295561063,-112.75724540010378,-221.84917459913677,-52.12432387189583,0.0,0.0,0.0,0.0,0.0,0.0
356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,158,47,87,255,175,388,64,262,280,49,390,131,116,-22.631566776209322,-56.93648693440337,-26.19086391496279,-45.66961350278415,-96.211400409639,-57.9758078247781,-340.20139677354126,-43.15848713775823,-153.05823492332019,-91.02120198130301,-33.888942093809774,-248.25901241443214,-89.58031424668665,-60.17273123998036
357,1,1,1,1,0,0,0,0,0,0,0,0,0,0,54,137,48,119,0,0,0,0,0,0,0,0,0,0,-21.141240594453016,-57.058204849326884,-25.01942934712921,-54.73617455422841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,1,1,1,1,1,1,1,1,1,1,1,1,0,0,57,220,220,129,238,84,85,195,508,258,612,182,0,0,-22.343968166544844,-90.55311435526275,-112.34822330916865,-57.5529820293663,-92.28313897368034,-35.87590423836214,-59.928230537050396,-104.52677504898432,-322.82411904288153,-87.95311064665236,-265.93553398122503,-79.7319478631149,0.0,0.0
359,1,1,1,1,1,1,1,1,0,0,0,0,0,0,52,171,47,93,49,119,213,98,0,0,0,0,0,0,-21.669930246354724,-68.05678546090058,-26.003595636624418,-49.551728571425166,-26.22102129395818,-70.18286309416406,-117.88231083473772,-53.628719599640554,0.0,0.0,0.0,0.0,0.0,0.0
360,1,1,1,1,1,1,1,1,0,0,0,0,0,0,58,219,58,303,33,200,255,56,0,0,0,0,0,0,-23.541285080594292,-92.58321496819367,-25.10071100440518,-107.33163685600005,-15.870668508490692,-97.03146317821852,-213.6071791476756,-31.271030495070423,0.0,0.0,0.0,0.0,0.0,0.0
361,1,1,1,1,1,0,0,0,0,0,0,0,0,0,56,541,44,89,49,0,0,0,0,0,0,0,0,0,-21.246353849081686,-163.58485665289143,-25.167019591193043,-48.457319683672196,-25.430658395011736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,1,1,1,1,1,1,0,0,0,0,0,0,0,0,58,162,47,103,58,82,0,0,0,0,0,0,0,0,-23.07518913615665,-66.33139432389362,-24.437745838881728,-53.44716003777108,-30.040459717624174,-38.58529729442989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,1,1,1,1,1,1,1,1,1,1,1,1,0,0,51,347,51,318,65,248,174,318,463,292,54,177,0,0,-21.7641361247027,-111.80961066252972,-30.834632480834976,-125.86679525514622,-34.5256618511804,-114.8724931951655,-110.40055823033782,-170.7060829554971,-200.64615383703236,-147.07627743219223,-40.32356920012519,-71.96306415873886,0.0,0.0
364,1,1,1,1,1,0,0,0,0,0,0,0,0,0,57,229,62,90,188,0,0,0,0,0,0,0,0,0,-20.4566895746432,-90.82098898580574,-26.18047816341548,-47.047626747621074,-85.53455907712846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,153,208,230,96,99,177,72,275,80,441,196,107,62,-21.04856936738654,-64.9003283874595,-83.62288489783188,-94.17715093147763,-39.315628401464735,-61.627544946397876,-91.63807645090745,-47.1152597698299,-172.37743581844327,-41.26094265321021,-258.80599221986586,-75.64695411680412,-72.21758728203439,-26.67375695193916
366,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,139,49,90,49,0,0,0,0,0,0,0,0,0,-22.00290330398654,-58.835837740232215,-30.071864550706376,-52.11865239573171,-28.12436257368913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,1,1,1,1,1,1,1,1,0,0,0,0,0,0,51,206,34,265,47,160,238,65,0,0,0,0,0,0,-21.151268305645576,-83.76649521618043,-17.5144467601685,-111.04632452210555,-24.848102014767015,-92.51933434316199,-136.0696234961815,-38.09044089770797,0.0,0.0,0.0,0.0,0.0,0.0
368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.19164895347803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,1,1,1,1,1,0,0,0,0,0,0,0,0,0,52,112,55,95,48,0,0,0,0,0,0,0,0,0,-24.14104176100693,-43.61982405997447,-33.79463112219076,-49.93143382060673,-26.768174315045236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,1,1,1,1,1,1,1,1,1,1,0,0,0,0,63,218,74,87,41,115,300,78,554,348,0,0,0,0,-23.041270479301595,-93.34214771787504,-40.060137257516246,-47.19395518982367,-22.438774949582324,-68.96916799556553,-158.5109710276774,-48.596566850635604,-309.98671034849394,-158.07463934602322,0.0,0.0,0.0,0.0
371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.467226151607846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.567670276548938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,1,1,1,1,1,0,0,0,0,0,0,0,0,0,53,404,39,117,84,0,0,0,0,0,0,0,0,0,-21.32262887243301,-169.65463057543872,-20.058382337081994,-62.18412665041686,-59.64517994343269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,1,1,1,1,1,1,1,1,1,1,1,1,0,0,49,168,55,113,36,102,227,64,259,438,47,105,0,0,-20.871949942767984,-78.82688714670039,-37.40589738846714,-59.26447770247916,-19.258617104214856,-72.50544518205959,-97.61864640018105,-37.31761602408858,-131.86453844036785,-158.85142570792283,-42.70967467935643,-51.81263733370651,0.0,0.0
375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,205,0,0,0,0,0,0,0,0,0,0,0,0,-22.10909083665872,-72.69402633022281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,1,1,1,1,0,0,0,0,0,0,0,0,0,0,55,241,43,119,0,0,0,0,0,0,0,0,0,0,-21.40186798185704,-91.64325460299783,-27.86087407818196,-60.18327259161807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,691,0,0,0,0,0,0,0,0,0,0,0,0,-21.422218093238712,-185.52131877020096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,1,1,1,1,1,1,0,0,0,0,0,0,0,0,52,118,49,92,46,129,0,0,0,0,0,0,0,0,-22.176779153805253,-44.250188322098296,-22.301443004943927,-49.86515574800194,-24.10537009825827,-73.12524774569599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,175,0,0,0,0,0,0,0,0,0,0,0,0,-22.454792818165757,-68.40432997976474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,1,1,1,1,0,0,0,0,0,0,0,0,0,0,55,202,41,91,0,0,0,0,0,0,0,0,0,0,-22.509314891517782,-66.95841987316966,-23.635101571572243,-49.67024018122069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,1,1,1,1,1,1,0,0,0,0,0,0,0,0,56,362,40,91,239,96,0,0,0,0,0,0,0,0,-22.506333642554182,-116.01403165942695,-19.156887277167673,-46.156469766117816,-94.2915166674259,-60.40503483061829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,177,61,108,164,104,299,330,408,270,40,143,276,234,-22.719887106697186,-67.05975863495165,-34.764718444519374,-58.930951525922495,-67.85617624445091,-46.85968604853842,-150.4196915267079,-280.74575178719726,-254.7797033211674,-93.02054299693546,-31.3398063081801,-65.79825675126109,-183.88190804681687,-117.62101587497291
383,1,1,1,1,1,1,0,0,0,0,0,0,0,0,59,298,49,100,48,111,0,0,0,0,0,0,0,0,-22.304041762248605,-100.20407867079619,-25.9318621822276,-50.887216842377875,-25.924268503777714,-84.04005317205157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,1,1,1,1,0,0,0,0,0,0,0,0,0,0,61,387,42,89,0,0,0,0,0,0,0,0,0,0,-24.276714305831682,-100.7005938656428,-21.174595471583448,-51.09459483572705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,1,1,1,1,1,0,0,0,0,0,0,0,0,0,57,386,46,88,399,0,0,0,0,0,0,0,0,0,-23.22836305711904,-119.90212057092444,-24.88154950085398,-49.74176896556405,-176.16967195686408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,143,65,96,46,114,72,97,582,455,222,209,120,161,-21.31197750319826,-51.16485196137528,-27.741872242076536,-53.08680042005463,-24.314664031694704,-68.9792728734716,-41.993694790380886,-46.56791815626911,-318.98121359986726,-190.2576518116131,-67.99464106106745,-93.35125133505906,-77.07831884426005,-83.52966152889375
387,1,1,1,1,1,0,0,0,0,0,0,0,0,0,95,186,111,95,273,0,0,0,0,0,0,0,0,0,-30.186622474302848,-79.49598024367258,-58.75479594772187,-53.56439177701004,-120.04518173147575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1,1,1,1,0,0,0,0,0,0,0,0,0,0,51,154,224,83,0,0,0,0,0,0,0,0,0,0,-22.725671222730533,-63.41864071302613,-97.15731438900073,-51.87068946622555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,61,172,0,0,0,0,0,0,0,0,0,0,0,0,-23.818192898058495,-69.98457748041984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,1,1,1,1,1,0,0,0,0,0,0,0,0,0,54,372,48,113,42,0,0,0,0,0,0,0,0,0,-22.25645329186756,-132.66642351797003,-30.598172982036914,-61.48801244784261,-21.629820753854393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,1,1,1,1,1,1,1,1,1,0,0,0,0,0,47,190,67,101,58,73,201,64,278,0,0,0,0,0,-21.058326465479034,-81.47139040748449,-33.7150804693393,-56.716924063111634,-31.151552426084898,-44.0527867946991,-133.15813237490724,-38.254672108879035,-143.30931787264996,0.0,0.0,0.0,0.0,0.0
392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.646590029623965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1,1,1,1,1,1,1,1,0,0,0,0,0,0,62,573,42,117,177,218,46,244,0,0,0,0,0,0,-22.99136050742205,-161.11681195227155,-22.73382488859049,-55.65902575362873,-70.51384005924346,-104.15818970207165,-27.29657248948394,-151.78724124387531,0.0,0.0,0.0,0.0,0.0,0.0
394,1,1,1,1,1,1,0,0,0,0,0,0,0,0,55,498,229,83,43,235,0,0,0,0,0,0,0,0,-22.10908382777275,-208.10545677600095,-115.49657582054552,-47.19873292290925,-21.007099836171793,-131.10152504232144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,1,1,1,1,0,0,0,0,0,0,0,0,0,0,52,198,34,96,0,0,0,0,0,0,0,0,0,0,-21.516320912805096,-91.86949425721528,-17.223758438930265,-52.86910452145383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,447,41,105,43,260,196,85,446,340,27,174,282,69,-22.633714362071245,-148.62057223264515,-25.55589273129111,-60.36693615886,-25.429370662305423,-127.9871447436984,-107.24072968727357,-53.010646806410215,-259.5702156557084,-121.84231808264221,-8.86008923458257,-77.07051241223888,-181.5232342487933,-32.25489926488387
397,1,1,1,1,1,1,1,1,1,1,1,1,0,0,52,165,55,92,45,241,216,79,223,655,344,317,0,0,-21.638627141017302,-64.94665853568985,-26.284534679892328,-47.20887167936076,-23.675169762712656,-103.0672209553578,-93.17438526315146,-54.75823644169209,-140.68194873488318,-203.9962046221982,-171.59385762023965,-197.60880472818155,0.0,0.0
398,1,1,1,1,1,1,1,1,1,1,0,0,0,0,73,304,52,100,59,366,171,141,316,369,0,0,0,0,-22.471928767419143,-112.33325896240025,-32.83904640644501,-51.58619788482867,-30.23336879196738,-179.5542447617342,-77.96686243766821,-72.30405258196414,-151.70040163185587,-114.27993236311704,0.0,0.0,0.0,0.0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,-99490.97431289137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,1,1,1,1,0,0,0,0,0,0,0,0,0,0,65,232,67,106,0,0,0,0,0,0,0,0,0,0,-24.67257144032196,-111.5634230358843,-33.618647662340926,-53.06511390077677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,1,1,1,1,1,1,1,1,1,1,0,0,0,0,55,381,39,92,152,86,153,75,293,343,0,0,0,0,-22.32414101779556,-111.13705973050901,-20.159231048235025,-42.59022615976075,-64.12780925132944,-47.803101845826404,-72.33425659782066,-43.641787653557,-169.01734577993838,-181.47010671252676,0.0,0.0,0.0,0.0
402,1,1,1,1,1,1,1,1,0,0,0,0,0,0,52,378,68,108,182,340,438,67,0,0,0,0,0,0,-21.594515724698656,-123.83140975243352,-39.021165124259106,-56.94458435702899,-106.56156160956462,-129.8972671382853,-272.05783088238616,-45.09170476569571,0.0,0.0,0.0,0.0,0.0,0.0
403,1,1,1,1,1,1,1,1,0,0,0,0,0,0,47,159,53,98,191,76,189,70,0,0,0,0,0,0,-20.808170977739767,-73.09698557283954,-27.01276911720491,-53.502431274393814,-108.45218091111573,-44.16180957268418,-87.9238626387595,-44.452575026522,0.0,0.0,0.0,0.0,0.0,0.0
404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.81691433760458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,373,39,98,56,270,171,60,614,233,180,72,463,207,-24.02231431384494,-117.17740326295957,-22.052414259139084,-49.5169181435306,-29.07699366934988,-123.03509553861203,-133.5842207892373,-38.42622370742248,-293.60314279081524,-113.88112258491857,-83.31424739362092,-49.222051906340894,-206.38525632967557,-87.54189844261086
406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,410,43,128,129,85,334,66,260,233,613,108,198,53,-23.741872459517964,-141.11560731032523,-25.032461802303324,-67.4062931292772,-67.37740935890373,-42.17260905058661,-186.43097571335394,-41.54844114103323,-168.20552798751694,-97.5646301692437,-295.5347870698172,-62.08493308759911,-98.83134102564402,-23.39579503484389
407,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50,119,57,113,196,70,87,203,0,0,0,0,0,0,-21.339945349196018,-51.79106145303902,-25.851417225273792,-59.53887432081009,-92.92887952455102,-38.40435267305996,-59.58732511180992,-105.57293171433362,0.0,0.0,0.0,0.0,0.0,0.0
408,1,1,1,1,1,0,0,0,0,0,0,0,0,0,54,314,285,560,35,0,0,0,0,0,0,0,0,0,-21.888440865858872,-120.36693991125226,-117.84075527097063,-193.10735980919398,-19.714498527475637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,1,1,1,1,1,0,0,0,0,0,0,0,0,0,48,207,56,96,167,0,0,0,0,0,0,0,0,0,-22.17883015913081,-85.93852377806407,-38.055147161113766,-54.947824559996604,-92.1165774792972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,1,1,1,1,1,1,1,1,0,0,0,0,0,0,53,154,38,95,131,73,208,67,0,0,0,0,0,0,-22.584118965773225,-57.08957700836797,-15.418639956536934,-52.30499273744771,-58.06626003413217,-47.42271204247213,-102.51885514245593,-42.44915699083676,0.0,0.0,0.0,0.0,0.0,0.0
411,1,1,1,1,0,0,0,0,0,0,0,0,0,0,46,175,76,232,0,0,0,0,0,0,0,0,0,0,-21.262110975986598,-94.489310120278,-42.466222491083556,-100.10342916743079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.049086175414704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.12624546782872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,512,40,121,43,94,106,81,142,267,347,253,170,175,-20.343432784171554,-169.9988839555368,-23.789364645049467,-61.47235992001752,-23.29611356556728,-59.53849571233059,-68.00215819710586,-42.75653380290665,-86.97362950047878,-110.80906406704177,-163.7220398859687,-104.47441715015114,-100.45535747254975,-74.72547232713208
415,1,1,1,1,0,0,0,0,0,0,0,0,0,0,51,341,48,91,0,0,0,0,0,0,0,0,0,0,-20.974929692622545,-101.20851627842313,-26.08818876889126,-50.80130115378468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,1,1,1,1,1,0,0,0,0,0,0,0,0,0,52,213,383,114,113,0,0,0,0,0,0,0,0,0,-21.740020960204923,-86.0481353602934,-162.90757742032292,-59.748980134417195,-65.3460052015062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,164,72,161,171,110,96,134,537,633,655,159,226,67,-20.95789444162083,-63.06383828360146,-34.73862579053545,-64.99729857958883,-78.17539413146224,-60.81884413275521,-65.51547302457993,-74.0151943693561,-414.4921767768014,-334.02112558941866,-242.08483767834846,-90.62753858834218,-116.31442437659653,-33.73421690691718
418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,296,37,91,119,257,216,77,250,329,71,81,451,134,-22.302335332068406,-106.926806960034,-19.967157084599645,-51.61646944391067,-52.8906529832578,-121.09851153628415,-150.07852596605906,-51.430473957737924,-142.28540483920133,-136.60136384768649,-50.87757009922534,-43.52926023070399,-261.2249489856829,-56.483895275609456
419,1,1,1,1,1,1,1,1,1,1,0,0,0,0,50,309,44,292,169,100,151,144,518,193,0,0,0,0,-21.696551709791482,-108.97986823132145,-26.31596906615573,-117.28166498130355,-85.54978687615139,-58.44192848752911,-83.55667040635171,-72.12180414567749,-297.27419451286534,-99.89013063098572,0.0,0.0,0.0,0.0
420,1,1,1,1,1,1,1,1,0,0,0,0,0,0,62,379,40,92,40,282,303,71,0,0,0,0,0,0,-22.28457258357037,-110.02808440411432,-18.975698726757724,-46.029214161951785,-19.757955639024754,-125.44219640657892,-230.77658856944515,-41.93888258876674,0.0,0.0,0.0,0.0,0.0,0.0
421,1,1,1,1,1,1,1,1,0,0,0,0,0,0,55,240,46,116,44,315,204,69,0,0,0,0,0,0,-22.38788862975433,-75.33781388741929,-28.014259723679842,-64.92454308868399,-24.139348568735564,-143.06351091035856,-96.610545914632,-43.644430175920114,0.0,0.0,0.0,0.0,0.0,0.0
422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,464,41,103,43,114,249,70,422,204,339,102,450,90,-20.896387234814725,-149.01859011792712,-24.020890563559995,-57.96410601743466,-22.672909354709304,-54.790620568911336,-141.85144484747374,-44.489551109608904,-212.26421911629197,-92.1359077764232,-172.60015495091645,-55.37282585228252,-252.76785438556684,-54.199710087252555
423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,117,39,96,55,133,355,81,343,349,210,118,197,104,-21.64018417709562,-46.65914898596807,-20.879625224242645,-53.63505144368006,-30.527623626681205,-63.07165413792624,-248.99669769888644,-40.59116474061031,-145.94680080137368,-109.107177416744,-85.52919919243449,-61.856442229626424,-159.15065329289268,-60.88496303477337
424,1,1,1,1,1,1,1,1,1,1,1,1,0,0,50,226,38,98,149,72,166,155,165,491,454,238,0,0,-21.17238248198862,-78.98329625597738,-22.10600804198514,-55.515971662544366,-67.19088615656169,-41.81648124170818,-87.29542770609743,-79.68781350094072,-110.71999975433455,-203.50477314414476,-238.9938450079255,-121.44321819448145,0.0,0.0
425,1,1,1,1,1,0,0,0,0,0,0,0,0,0,59,257,39,105,47,0,0,0,0,0,0,0,0,0,-21.38329104161501,-81.48382484211776,-17.913651761339214,-52.059710389669796,-24.436485475216507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,162,69,92,40,234,258,157,457,445,60,244,96,117,-21.683128721289048,-69.85966955669436,-44.685385085671335,-52.820221896348464,-21.710017267506327,-116.47299226409181,-176.55770517085116,-80.32118030080795,-258.548262112132,-150.72368569794014,-36.00101970035519,-127.20174194878362,-68.51171151269445,-51.55289818097733
