,stance1_successrate,stance2_successrate,stance3_successrate,stance1_steps,stance2_steps,stance3_steps,stance1_rewards,stance2_rewards,stance3_rewards
207,1,1,1,53,28,114,-23.521680453731214,-7.585873287137341,-27.01804366224985
208,1,1,0,64,39,201,-30.648119715613753,-12.299689277874531,-46.70482310937812
209,1,0,0,53,201,0,-24.61510225577149,-156.0915452043841,0.0
210,1,0,0,49,201,0,-23.517776839349132,-283.2171815109989,0.0
211,1,1,1,58,60,123,-24.295921330874926,-20.591260315515928,-26.272727646350095
212,1,1,1,56,41,94,-26.90313501203111,-15.126531115448218,-21.73254698556331
213,1,1,1,54,26,147,-25.36872613931517,-7.8425410993112,-41.87865067031073
214,1,0,0,50,201,0,-25.66223055578818,-143.65649926278005,0.0
215,1,1,1,50,23,98,-21.092001712616664,-6.486949280430257,-23.36061168704143
216,1,1,0,50,21,201,-24.897833952600987,-5.386766184998625,-139.5465958289568
217,1,0,0,52,201,0,-23.211759524877795,-124.15722295716553,0.0
218,1,0,0,51,201,0,-23.429334176704025,-125.3050496008518,0.0
219,1,1,1,62,44,94,-23.67168605326026,-13.596530136576213,-21.38424691487884
220,1,1,1,94,39,121,-32.69381708086093,-11.330028333554083,-36.8623251890039
221,1,0,0,50,201,0,-23.351009631251028,-145.43057591852258,0.0
222,1,0,0,55,201,0,-24.36451490237918,-117.71756814130362,0.0
223,1,1,1,47,22,149,-22.006164603095865,-5.713378606286194,-29.701892995200158
224,0,0,0,201,0,0,-73.5423207392144,0.0,0.0
225,1,0,0,64,201,0,-26.894565906016783,-93.30095823649353,0.0
226,1,1,1,46,42,113,-22.039881389969207,-13.931515457913308,-30.556336722114843
227,1,0,0,53,201,0,-23.316526771991676,-123.7359496794932,0.0
228,0,0,0,201,0,0,-49.85084835464431,0.0,0.0
229,1,1,1,46,19,116,-19.72623474241018,-4.990735961990328,-18.783794375475324
230,1,1,1,50,22,75,-23.872682906824828,-6.146600657070645,-13.933887937998362
231,0,0,0,201,0,0,-49.15143726916184,0.0,0.0
232,1,0,0,45,201,0,-21.103421528808646,-208.32438858981408,0.0
233,1,0,0,49,201,0,-24.0723437714648,-146.26288862514534,0.0
234,1,1,0,58,34,201,-28.97431791881848,-9.473617794950714,-86.13284893669035
235,1,0,0,49,201,0,-19.706923229027737,-184.19219709322596,0.0
236,1,1,1,115,36,114,-26.946133538216486,-9.862138002596469,-23.040632767226132
237,1,1,1,77,51,143,-24.75180010837186,-16.618155766915027,-24.908227843599835
238,1,0,0,54,201,0,-24.574048818546398,-133.43457430544353,0.0
239,1,0,0,45,201,0,-20.43423366938487,-212.18558249208232,0.0
240,1,1,1,48,31,132,-20.9101074663363,-8.773340872793764,-38.250780290874275
241,1,1,1,52,40,167,-24.849071045644727,-12.246580290586087,-28.883855298491877
242,1,0,0,48,201,0,-22.965969624780403,-113.52279043794724,0.0
243,1,1,1,183,40,97,-35.29135285697888,-11.280116494564828,-22.87089723999609
244,1,0,0,57,201,0,-24.3201514547899,-121.5298547343623,0.0
245,1,1,1,56,43,113,-23.36588729435712,-12.54189411786786,-25.450855577474407
246,1,0,0,45,201,0,-19.79344765118176,-183.07129044661374,0.0
247,1,0,0,52,201,0,-24.75837748867415,-124.560067760758,0.0
248,1,0,0,52,201,0,-24.06233174052188,-116.48218756629569,0.0
249,1,0,0,55,201,0,-23.470773736154598,-146.25911973333635,0.0
250,1,1,1,49,25,144,-22.349304365226978,-6.318857408284838,-36.52990521892255
251,1,0,0,51,201,0,-24.016724518932403,-226.58001348983723,0.0
252,1,0,0,45,201,0,-21.99807705047866,-268.3186181047295,0.0
253,1,1,1,53,29,107,-24.75162513115401,-7.185548896810593,-24.660706624866457
254,1,0,0,56,201,0,-27.063661677930043,-117.24925992056416,0.0
255,1,1,1,58,29,85,-25.262406255886344,-7.325434005628219,-17.23435834969405
256,1,1,1,51,40,84,-24.13175291273461,-12.514869061080196,-20.886169267519147
257,1,1,0,55,56,201,-24.66148379192922,-17.411487465771494,-38.398787606099035
258,1,1,1,63,35,119,-23.94013302773074,-9.644303613783133,-26.340259952168243
259,1,0,0,54,201,0,-25.936120147997798,-146.83185724177358,0.0
260,1,1,1,52,28,65,-23.455500631912635,-7.30303462499015,-12.847729795414912
261,1,0,0,51,201,0,-24.94327391107633,-226.1176249844889,0.0
262,1,1,1,56,40,99,-22.81453047792181,-11.48487866645965,-21.900570766657502
263,1,0,0,180,201,0,-46.58259576574711,-140.26730913829007,0.0
264,1,1,1,51,45,82,-22.08283455836666,-13.331697411671657,-16.8830362529884
265,1,0,0,46,201,0,-22.872848443226044,-200.1153001388188,0.0
266,1,0,0,50,201,0,-24.367041230665272,-141.4186181279112,0.0
267,1,1,1,53,43,113,-23.128380222392092,-13.548059828419143,-26.251420841110566
268,0,0,0,201,0,0,-52.63253787083233,0.0,0.0
269,1,0,0,54,201,0,-23.302758717594408,-125.72553772738043,0.0
270,1,1,1,49,54,184,-21.657203000028076,-18.864493822952415,-35.7174855212341
271,1,0,0,50,201,0,-21.85254934359579,-184.67235639196517,0.0
272,1,1,1,52,39,92,-23.00012547704671,-11.44713961404718,-19.818274480392855
273,1,0,0,48,201,0,-19.18647927323908,-135.01329603366275,0.0
274,1,0,0,48,201,0,-22.117479268797837,-129.95785453803626,0.0
275,1,1,1,56,176,94,-24.02114333261015,-106.17678204724292,-20.555006291187564
276,1,0,0,48,201,0,-22.27896785790812,-199.5454849803078,0.0
277,1,1,0,47,25,201,-21.20527522750152,-6.41898490760082,-153.49816905216198
278,1,0,0,54,201,0,-24.882392973622167,-78.7300417545508,0.0
279,1,0,0,52,201,0,-21.55622881324369,-135.26313524055854,0.0
280,1,0,0,52,201,0,-24.749589277883455,-132.09064565963817,0.0
281,1,0,0,46,201,0,-21.327843270095865,-168.30693076350022,0.0
282,1,0,0,58,201,0,-24.37974758699108,-120.69270041060939,0.0
283,1,0,0,68,201,0,-30.14762985753134,-143.44350918815616,0.0
284,1,1,1,51,24,82,-22.789841414999174,-5.326254224183997,-16.574358750939727
285,1,1,1,52,23,76,-25.327185736211543,-6.043136313107133,-19.872594144160956
286,1,0,0,60,201,0,-29.126581923728715,-140.15078603552874,0.0
287,1,0,0,53,201,0,-23.968423612915828,-228.64386733986927,0.0
288,1,1,1,53,29,102,-22.79248497919418,-6.719842018077879,-24.65550445248193
289,1,0,0,48,201,0,-22.270248928101974,-179.9846703704999,0.0
290,1,0,0,48,201,0,-24.07173983005963,-134.4179398843416,0.0
291,1,0,0,47,201,0,-22.844444649532242,-175.61611985739228,0.0
292,1,0,0,50,201,0,-24.52720281960241,-123.54740619639671,0.0
293,0,0,0,201,0,0,-47.533856876978376,0.0,0.0
294,1,0,0,53,201,0,-24.14542389927972,-132.54551564391178,0.0
295,0,0,0,201,0,0,-55.50682905165699,0.0,0.0
296,1,0,0,52,201,0,-24.84399800668294,-113.28580505792736,0.0
297,1,0,0,55,201,0,-26.20830779176993,-195.91485554926652,0.0
298,1,1,1,53,41,90,-25.46288388071229,-12.748855136022295,-19.946348904087866
299,1,1,1,53,41,80,-21.057457082553245,-13.655983781287471,-18.435033130138134
300,1,0,0,102,201,0,-27.80906252718727,-90.49876921375416,0.0
301,1,1,0,52,24,201,-24.173843705803282,-6.0830563671801,-137.39436065818535
302,1,0,0,58,201,0,-23.431380893188557,-125.29624052785276,0.0
303,1,1,1,53,38,93,-23.96972345203939,-9.597963998245643,-19.316923501440876
304,1,0,0,54,201,0,-24.177402766996263,-182.5202184298952,0.0
305,1,0,0,51,201,0,-22.866628032227023,-124.70091161342026,0.0
306,1,1,1,50,25,113,-24.296593199667562,-6.516209920066401,-35.63075354916405
307,0,0,0,201,0,0,-41.139015849950525,0.0,0.0
308,1,0,0,125,201,0,-33.466311017907046,-206.59479151877386,0.0
309,1,1,1,54,42,111,-25.06804194571391,-12.970259115912317,-21.744918759909734
310,1,0,0,53,201,0,-23.141528999596776,-128.76587477073383,0.0
311,1,1,1,54,26,188,-21.958326401491597,-6.807070551564081,-29.78154164841851
312,1,0,0,51,201,0,-22.580423885297748,-115.1551650095903,0.0
313,1,1,1,49,35,95,-21.662031090411237,-9.38850850738896,-20.991617468373146
314,1,0,0,47,201,0,-25.282452607051695,-159.75122660899945,0.0
315,1,1,1,56,34,96,-25.62560278493013,-9.537255559160819,-19.11035011946423
316,1,0,0,52,201,0,-23.74217736149454,-183.25647990414745,0.0
317,1,1,1,56,25,95,-24.688675570477667,-6.2998468724801056,-22.249243235230857
318,1,0,0,56,201,0,-25.432511751134076,-134.5249910537455,0.0
319,1,0,0,52,201,0,-24.840645789609844,-123.02332184574793,0.0
320,1,1,0,55,21,201,-23.38114045537735,-6.046613537120941,-64.43784457313429
321,1,1,1,50,35,140,-22.049465594861633,-11.730456078184927,-27.000758771086705
322,1,1,1,66,33,99,-28.072842371741814,-7.827141928301512,-25.086168729480363
323,1,0,0,57,201,0,-24.922794951185544,-140.29788842766314,0.0
324,1,1,1,89,90,95,-27.818617281558865,-31.86793421198657,-21.02897337740271
325,1,0,0,54,201,0,-25.741953917441755,-210.13225182885864,0.0
326,1,1,1,51,22,138,-22.788732201271447,-5.402111347811266,-30.614360685026295
327,1,0,0,54,201,0,-26.14586711272283,-253.43228131806157,0.0
328,1,1,0,49,22,201,-23.64786778710863,-5.562108511193236,-52.314836062797845
329,1,1,1,52,25,152,-22.62603315905649,-6.390322529500343,-28.44686215636969
330,1,1,1,62,41,107,-26.464428479641356,-12.074570348076646,-24.896010632110816
331,1,1,1,59,49,88,-25.780706688370433,-15.830024209863522,-18.519119436332495
332,1,0,0,57,201,0,-23.936902797529395,-129.20121797625765,0.0
333,1,1,1,73,32,112,-25.040984157730797,-8.155982545847301,-22.710259571617204
334,1,1,1,57,26,173,-24.443060870321503,-6.884034382648635,-29.8466814209944
335,1,0,0,47,201,0,-21.638327209268162,-121.13176946682619,0.0
336,1,1,0,48,27,201,-20.71940812633411,-6.086079101860183,-48.749625587149055
337,1,0,0,47,201,0,-21.875598061699808,-231.41582735036994,0.0
338,1,0,0,44,201,0,-20.364273720819586,-173.4290441115255,0.0
339,1,0,0,52,201,0,-23.54949992941438,-230.77223781946594,0.0
340,1,1,1,55,34,89,-25.631669720283718,-8.577431343166857,-17.64329113489347
341,1,0,0,46,201,0,-21.598436457627482,-163.64215642669404,0.0
342,1,0,0,49,201,0,-24.00187735361321,-134.4525744838446,0.0
343,1,1,1,99,41,81,-29.513245189758045,-13.43516500792246,-19.059322214350964
344,1,1,1,52,31,106,-21.228121078342745,-7.64661440429866,-26.074065526982157
345,1,1,1,53,27,121,-23.03493162680214,-7.44885925672139,-21.5700062060633
346,1,0,0,55,201,0,-26.75257884679798,-118.82796807932321,0.0
347,1,1,1,53,48,93,-22.909508231252588,-15.004220980735578,-20.61780572743416
348,1,1,0,54,22,201,-25.84209727729746,-5.321687099686798,-52.03618581641913
349,1,0,0,113,201,0,-28.1210025575328,-77.51181698341261,0.0
350,1,1,1,63,31,104,-24.89913340248443,-7.832708305287495,-19.418475398401874
351,1,1,0,52,19,201,-25.588204419397854,-5.033644758155357,-42.39046774440685
352,1,0,0,51,201,0,-22.488276600451112,-133.03419091990102,0.0
353,1,0,0,52,201,0,-25.120892121969458,-120.5235032947547,0.0
354,1,1,1,53,36,149,-21.47134113904959,-10.928184042491164,-29.411029366373743
355,1,1,1,67,40,108,-25.62794895577146,-12.07723683156063,-24.721110767719033
356,1,1,1,75,42,89,-25.028417998834353,-12.651394989888802,-20.257971584635648
357,1,1,1,50,24,104,-24.1260157030044,-6.489371721729814,-19.1834585129377
358,1,0,0,50,201,0,-20.886231269915115,-134.7327964492361,0.0
359,1,1,1,49,21,84,-24.297272879857186,-5.462733308919391,-12.79675831406655
360,1,0,0,52,201,0,-24.540302690386035,-198.20861513625093,0.0
361,1,0,0,53,201,0,-24.0632741825712,-135.8331685235669,0.0
362,1,1,0,52,36,201,-22.814732095701302,-11.47580455257278,-52.26631346667562
363,1,0,0,91,201,0,-30.574999556703048,-129.3296896051805,0.0
364,1,0,0,51,201,0,-24.510057195162563,-117.43188201884033,0.0
365,1,0,0,51,201,0,-21.68748659247647,-189.67517107313017,0.0
366,1,0,0,53,201,0,-25.461071650776873,-116.64271081562923,0.0
367,1,0,0,55,201,0,-23.722588665095483,-124.73819704575334,0.0
368,1,1,1,49,21,150,-21.265942706149783,-5.112480814622174,-26.055724302137158
369,1,0,0,59,201,0,-28.258088148507092,-245.77248082161475,0.0
370,1,1,1,57,36,142,-25.110262208222238,-9.539510027456434,-32.33257293008818
371,1,0,0,52,201,0,-23.852506956872706,-121.43146243770043,0.0
372,0,0,0,201,0,0,-72.80741499995347,0.0,0.0
373,1,0,0,46,201,0,-21.85500393902805,-96.66194678853604,0.0
374,1,0,0,57,201,0,-26.308806604789524,-138.1389435345068,0.0
375,1,0,0,49,201,0,-23.683504783143885,-263.491200378118,0.0
376,1,1,1,145,53,90,-35.56309830414411,-16.1047510850106,-18.986281899791706
377,1,0,0,55,201,0,-24.15809334905213,-105.51407447446893,0.0
378,1,1,0,47,21,201,-24.244510364084157,-5.555175537138294,-78.31112521849028
379,1,0,0,50,201,0,-21.724154781418886,-309.3415255001764,0.0
380,1,1,1,63,30,201,-23.381467310693555,-8.496557267460041,-31.566760576123215
381,1,1,1,88,53,185,-28.423855450491978,-16.887173220246076,-38.93224768848394
382,1,1,1,49,29,157,-22.22428360061378,-8.362609139278568,-42.01970422765042
383,1,0,0,55,201,0,-22.270891377878627,-118.9845709799688,0.0
384,1,0,0,50,201,0,-24.509972003132265,-277.07410759608285,0.0
385,1,0,0,49,201,0,-22.75458730894226,-256.4265541798834,0.0
386,1,1,1,53,51,113,-23.725579841398925,-20.08602363887141,-24.01755675398435
387,1,1,1,48,26,100,-24.084002969407834,-7.887911286920503,-21.516855289567413
388,1,1,1,59,55,111,-26.42797444839393,-18.063328676976703,-29.036670371370366
389,1,0,0,50,201,0,-22.56017527610802,-112.08086768042898,0.0
390,1,1,0,52,26,201,-25.714138532593644,-6.3692786790571185,-31.038577286973645
391,1,0,0,51,201,0,-22.053698205421174,-198.45838713840976,0.0
392,1,1,0,49,21,201,-23.154082210976398,-5.286652536511174,-208.45083392753511
393,1,1,1,47,24,83,-22.50497733745543,-5.328552355368309,-21.756342963709052
394,1,1,1,52,31,200,-24.826641014731997,-8.013139553331339,-42.259180482352534
395,1,1,1,54,44,111,-25.017226873197156,-15.255706504866804,-27.215223897022398
396,1,1,1,52,23,83,-22.200885358346756,-5.966230405311292,-13.41908024935708
397,1,0,0,50,201,0,-24.980172544796527,-132.67047917016055,0.0
398,1,0,0,49,201,0,-24.634804456466746,-283.5694876102328,0.0
399,1,0,0,54,201,0,-24.418826756103705,-258.3655868125882,0.0
400,1,1,1,55,31,101,-25.21715195215758,-8.287956015998038,-21.21207084592099
401,1,1,1,69,41,111,-25.545499792600417,-11.388828220604115,-22.136926151512903
402,1,0,0,50,201,0,-23.173147811574484,-187.984640334214,0.0
403,1,1,0,52,28,201,-25.104032294974314,-6.914178950552269,-33.265456786671784
404,1,0,0,84,201,0,-25.23490553785636,-124.84426304637402,0.0
405,1,0,0,55,201,0,-26.235849674742422,-281.3195750364077,0.0
406,1,1,0,109,54,201,-33.91647987804357,-17.771988628311295,-58.43689234232392
407,1,1,1,64,25,114,-27.502380658316966,-6.9298653080996,-27.70614814357477
408,1,0,0,115,201,0,-28.768065531648148,-108.48127573888935,0.0
409,1,1,1,52,33,126,-26.47699571074505,-8.719156537834069,-26.01798390674881
410,1,1,1,52,39,123,-23.026251615398078,-11.00789336056461,-34.19282733530727
411,1,0,0,57,201,0,-22.314049041359436,-174.24408743099121,0.0
412,1,1,1,52,49,91,-23.776429668895208,-15.323148396745452,-19.96437240662347
413,1,0,0,54,201,0,-24.163265501104547,-245.11469094704228,0.0
414,1,0,0,54,201,0,-22.6728064352023,-117.62752170247998,0.0
415,1,0,0,50,201,0,-24.126244122887787,-234.7324853200765,0.0
416,1,1,1,100,44,98,-25.52426027134489,-14.330245486978628,-21.45857146067235
417,1,1,1,56,88,141,-24.42537347531867,-31.14547640482028,-28.33098461567588
418,1,0,0,45,201,0,-22.59510079376204,-292.3692836891614,0.0
419,1,0,0,48,201,0,-23.672958449277868,-153.99830288705874,0.0
420,1,0,0,55,201,0,-23.786696366689437,-304.3002577498916,0.0
421,1,0,0,50,201,0,-20.88020924705342,-142.06190113221385,0.0
422,1,0,0,58,201,0,-24.02980353410437,-123.36525862002979,0.0
423,1,0,0,48,201,0,-22.831267401216877,-149.24497680234683,0.0
424,1,1,1,50,39,114,-21.26392930284231,-12.263730921490145,-25.049076571488133
425,1,0,0,53,201,0,-23.32032217994172,-241.81877351780147,0.0
426,1,0,0,46,201,0,-20.542856959846926,-131.68094406096336,0.0
427,1,1,1,50,31,166,-21.93831396629205,-7.999541557388056,-33.669985370842674
428,1,1,1,55,38,92,-22.15011664384942,-12.808510160575592,-20.08416922058888
429,1,1,1,53,45,106,-22.261705662378276,-15.845362507091156,-18.764446626049903
430,1,1,1,51,59,117,-23.515178925299953,-22.067254283597713,-28.192051761523274
431,1,1,1,53,22,93,-26.392300045591686,-6.052161048684912,-19.629274680321164
432,1,0,0,57,201,0,-24.475087710169067,-214.70943136361467,0.0
433,1,1,0,50,25,201,-24.177246984406793,-6.3910705252630216,-50.76518063380944
434,1,1,1,52,41,194,-22.65144619774133,-12.30275472867023,-31.167947584297714
435,1,1,1,59,42,102,-22.30508019728692,-12.889152755682867,-21.67788638910425
436,1,1,1,50,21,87,-24.664392664447952,-5.52147882194686,-19.104738324593455
437,1,0,0,54,201,0,-25.704777835013275,-153.20286294534606,0.0
438,1,1,0,46,23,201,-24.027828053670476,-6.178295441069809,-40.144728203805286
439,1,0,0,59,201,0,-26.692524481088185,-119.4914636725985,0.0
440,1,1,1,56,45,95,-21.223759756508752,-13.440246281469289,-22.46901568963162
441,1,1,1,60,64,117,-26.307597388487395,-20.971008287766228,-30.37426366024159
442,1,0,0,59,201,0,-30.89629939656125,-193.29757060505528,0.0
443,1,0,0,58,201,0,-26.548089514183776,-115.265123879586,0.0
444,1,0,0,53,201,0,-28.03942859155542,-123.55315719824351,0.0
445,1,1,1,53,39,129,-21.902089776400203,-11.52126347231438,-31.47936565009541
446,1,0,0,53,201,0,-26.625803562101193,-132.534216293293,0.0
447,1,1,1,128,51,101,-31.638934539144135,-16.204952680147784,-26.668689009303666
448,1,0,0,53,201,0,-24.310849202021203,-124.54671906249136,0.0
449,1,0,0,50,201,0,-21.859511553692485,-116.92987384312511,0.0
450,1,1,1,53,21,94,-22.12457403184814,-5.967857926354831,-18.088701416265202
451,1,1,1,52,43,112,-24.069285864204147,-14.410742821362248,-27.788009570863206
452,1,0,0,47,201,0,-22.32200079650407,-201.22450047325435,0.0
453,1,0,0,52,201,0,-23.977507294561768,-262.1945928420113,0.0
454,1,0,0,49,201,0,-22.28074260405185,-199.14265847328002,0.0
455,1,1,1,51,39,128,-24.309457827711363,-12.585865017320694,-25.685913818993615
456,1,1,1,53,41,132,-23.70782674229617,-12.018712693729544,-24.264796710797228
457,1,1,1,51,33,137,-24.406429892185905,-8.297852758975123,-33.77976108689696
458,1,1,1,62,31,128,-23.729251760022464,-8.618596402783938,-27.267444224608
459,1,0,0,56,201,0,-23.798179931964096,-116.13357077114864,0.0
460,1,0,0,55,201,0,-24.060922872954652,-224.24981100474955,0.0
461,1,0,0,59,201,0,-25.54248382968302,-112.17027801347344,0.0
462,1,0,0,49,201,0,-24.048946373432845,-161.74441089080364,0.0
463,1,1,0,47,30,201,-23.255090011962253,-7.608641210438419,-37.09020989447133
464,1,1,1,76,62,101,-27.914644189203944,-18.700996755211687,-26.99764887516964
465,1,1,1,50,24,119,-23.723033763978727,-6.176514045830606,-22.335015518863866
466,1,0,0,50,201,0,-23.77402108672916,-210.7634658142462,0.0
467,1,1,1,50,24,103,-22.118280100525915,-6.164898265882083,-20.210723490174782
468,1,1,0,50,24,201,-23.506016637230797,-5.535776029374791,-55.15956113603646
469,1,0,0,50,201,0,-22.07817468114477,-127.83160817593075,0.0
470,1,0,0,50,201,0,-23.069378856940855,-128.41012792869395,0.0
471,1,0,0,61,201,0,-24.397698156767994,-130.93879673133938,0.0
472,1,0,0,152,201,0,-30.977448504613225,-124.92497940315977,0.0
473,1,1,1,55,31,121,-25.62263096899192,-7.489004919721669,-25.444282106576637
474,1,1,0,51,22,201,-24.60765900159761,-6.525070863393394,-49.379805828599046
475,1,1,1,54,37,123,-23.98488061221014,-10.795427971780896,-26.16759203758813
476,1,0,0,49,201,0,-21.805626630587582,-162.51112066785274,0.0
477,1,1,1,91,85,114,-30.746056798657303,-29.596750347268696,-21.707612062047815
478,1,0,0,50,201,0,-20.89075148602932,-116.59535752709893,0.0
479,1,0,0,54,201,0,-25.1721713970778,-140.56700824417206,0.0
480,1,0,0,50,201,0,-23.18611085911146,-138.42406774113735,0.0
481,1,0,0,53,201,0,-24.055242419068772,-155.39697797521194,0.0
482,1,1,1,52,35,102,-20.2019552697095,-10.459715868739274,-20.46046592202109
483,1,0,0,58,201,0,-25.39336900828243,-115.66348526010813,0.0
484,1,0,0,50,201,0,-24.31876786898396,-131.78924619048144,0.0
485,1,0,0,52,201,0,-24.490674052002774,-128.12642867947287,0.0
486,1,1,0,49,22,201,-21.314891518328857,-5.659939302246847,-53.27369257052532
487,1,1,1,57,36,120,-24.935293611486003,-10.96746261725429,-27.768424059022035
488,1,1,1,50,33,104,-23.319050292032426,-9.141851028339762,-20.97163723218524
489,1,0,0,58,201,0,-25.94441143598027,-212.08354929538447,0.0
490,1,0,0,55,201,0,-25.381656001102517,-119.1565743395799,0.0
491,1,1,1,48,56,113,-19.847654989129698,-20.88535689343134,-23.509920217249608
492,1,0,0,49,201,0,-24.714196889706212,-141.51863666625277,0.0
493,0,0,0,201,0,0,-43.69382540613795,0.0,0.0
494,1,0,0,54,201,0,-25.95237591393296,-128.47376652848595,0.0
495,1,1,1,50,21,96,-23.14649996168976,-6.678946426398894,-14.413330664819991
496,1,1,1,51,45,142,-25.020880038357976,-14.00849231932769,-29.007427536552708
497,1,0,0,46,201,0,-21.95376009807385,-145.41776515779213,0.0
498,1,0,0,51,201,0,-19.46675559631229,-117.65844176210446,0.0
499,1,1,1,49,22,126,-24.37122090099059,-6.834268502615389,-18.58511097101785
500,1,1,1,52,25,201,-23.603451919798374,-7.43205708527997,-36.15944034753278
501,1,0,0,53,201,0,-23.850110928251365,-139.56981790395412,0.0
502,1,0,0,196,201,0,-41.986280420026944,-120.35724069966858,0.0
503,1,1,1,53,52,112,-24.339736782615464,-18.176294899792495,-22.149627446717666
504,1,1,1,51,25,91,-24.465318174807283,-6.055839667997461,-19.063492396596548
505,1,1,1,50,21,66,-24.030905804609667,-5.481002958362645,-14.245437945937123
506,1,1,0,50,47,201,-18.676967008266384,-15.602202658781039,-38.54421483095881
507,1,1,0,45,24,201,-22.738148279177093,-6.023347091336965,-108.84680642192065
508,1,0,0,53,201,0,-23.786577019497567,-119.34926720987616,0.0
509,1,1,1,53,27,187,-22.012618938699237,-7.339361334823705,-35.658564742905114
510,1,0,0,48,201,0,-22.03000400289408,-122.49804809497441,0.0
511,1,1,0,47,21,201,-22.440426732238198,-5.432939908032273,-58.87585769821988
512,1,0,0,50,201,0,-21.671851387317332,-229.89885323822858,0.0
513,1,0,0,56,201,0,-26.23807513980463,-119.43729204646213,0.0
514,1,0,0,53,201,0,-23.087152707917813,-265.7036096213616,0.0
515,1,0,0,47,201,0,-22.610153655858724,-120.85615971445092,0.0
516,1,0,0,57,201,0,-25.826879853803568,-121.80717824929772,0.0
517,1,1,0,48,25,201,-22.270928591992753,-6.189386584511211,-145.54641629887666
518,1,1,1,52,24,174,-21.532820880153466,-5.492529107078669,-33.77914281502779
519,1,1,1,51,27,104,-24.48756720441903,-7.509192808604877,-20.959225698747634
520,1,1,1,52,25,132,-23.94613506317618,-5.788414424535524,-26.321804955290954
521,1,0,0,52,201,0,-23.72423615372076,-203.5341328047464,0.0
522,1,0,0,52,201,0,-22.96680588905149,-133.2490614144915,0.0
523,0,0,0,201,0,0,-56.68578517919686,0.0,0.0
524,1,0,0,51,201,0,-22.88237609564611,-121.22883759191663,0.0
525,1,1,1,47,42,115,-21.633912301723747,-12.89813953758002,-25.881252291839065
526,1,0,0,54,201,0,-26.793002161376883,-304.89775092140036,0.0
527,1,0,0,51,201,0,-25.029302725697363,-131.16303055057125,0.0
528,1,0,0,51,201,0,-22.446109728684775,-143.29940861230304,0.0
529,1,0,0,58,201,0,-23.999178087895647,-132.19865635739416,0.0
530,1,0,0,54,201,0,-28.24129009375377,-126.04509816786128,0.0
531,1,1,0,49,33,201,-22.518432273224786,-8.936123784542447,-35.32132172564484
532,1,0,0,53,201,0,-24.821036473144265,-136.72625941007468,0.0
533,1,0,0,58,201,0,-25.3879588062838,-119.50887920811351,0.0
534,1,0,0,49,201,0,-23.511694875141707,-176.41435204365692,0.0
535,1,0,0,47,201,0,-21.153186626281244,-249.12079506034272,0.0
536,1,1,0,53,25,201,-22.29867056172639,-6.4346946811927035,-182.50123039542206
537,0,0,0,201,0,0,-42.3590617408951,0.0,0.0
538,1,0,0,51,201,0,-22.39816565058529,-125.55664224178956,0.0
539,1,0,0,53,201,0,-25.191850470072634,-99.80058592978718,0.0
540,1,0,0,49,201,0,-22.636350636337195,-198.2549987683253,0.0
541,1,1,1,50,37,90,-23.04561227404036,-8.461408203310574,-21.05942060251505
542,1,0,0,55,201,0,-25.40351363345618,-121.40960795815491,0.0
543,1,1,1,54,39,128,-23.00009812946397,-10.505240893613983,-28.966906583406995
544,0,0,0,201,0,0,-57.68593103421834,0.0,0.0
545,1,1,1,54,47,191,-26.2954964003967,-16.493337698516342,-32.21889095091185
546,1,1,1,102,58,99,-30.176469979819867,-18.95152901566364,-21.095587266395427
547,1,1,0,53,35,201,-24.4087109984018,-11.134191604776914,-59.55003153158379
548,1,1,1,51,39,95,-22.08230114914576,-13.081315755908347,-20.047335205000397
549,1,1,1,62,32,103,-26.399591033019682,-8.719397007315122,-23.700115540738587
550,1,0,0,57,201,0,-27.161078793377165,-217.11955101338498,0.0
551,1,0,0,56,201,0,-26.704476703344696,-227.46791629744803,0.0
552,1,1,1,52,42,97,-22.739046009172768,-11.938089502078427,-20.853967059892458
553,1,0,0,54,201,0,-26.18074491246013,-197.17265152791916,0.0
554,1,1,1,61,40,85,-27.259881004595034,-11.157066827072846,-18.15105822098455
555,1,1,0,55,23,201,-24.55523759860084,-6.025406626174376,-29.923546107999364
556,1,1,1,62,52,141,-25.77667474616776,-17.175363258370716,-28.40329819437253
557,1,1,1,59,39,92,-26.050763814020645,-9.806115750570726,-20.36930642553539
558,1,0,0,107,201,0,-26.182784012097745,-122.17455707079249,0.0
559,1,0,0,66,201,0,-26.306285806518964,-107.63816618970718,0.0
560,1,0,0,50,201,0,-22.78259269500413,-271.44361932041267,0.0
561,1,0,0,49,201,0,-21.96033040935305,-121.85143326964929,0.0
562,1,0,0,51,201,0,-24.01961806533484,-142.04818854875586,0.0
563,1,0,0,51,201,0,-21.621452633020578,-137.12415844423765,0.0
564,1,1,1,58,43,121,-23.628876691180018,-13.759921312837964,-28.006591860704845
565,1,1,1,54,42,94,-24.61049954738256,-13.662317587795657,-22.442512546871146
566,1,0,0,52,201,0,-24.15005531885532,-120.33059039826884,0.0
567,1,0,0,50,201,0,-22.66670449207496,-156.25670379085338,0.0
568,1,0,0,57,201,0,-25.445821929340237,-122.4595837688325,0.0
569,0,0,0,201,0,0,-61.72577600583115,0.0,0.0
570,1,0,0,58,201,0,-25.979596124715933,-183.67388173419474,0.0
571,1,0,0,49,201,0,-23.69564915122855,-126.9901823208793,0.0
